"Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Sales,Payment,cogs,Rating"
"830-58-2383, Ugbowo,Benin,Normal,Male,Home and lifestyle,31.75,4,6.35,24/01/31,133.35,Cash,127,8.6"
"559-98-9873,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,53.65,7,18.7775,24/02/22,394.3275,Ewallet,375.55,5.2"
"544-32-5024,Ikoyi,Lagos,Member,Female,Food and beverages,49.79,4,9.958,24/02/18,209.118,Credit card,199.16,6.4"
"318-12-0304,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,30.61,1,1.5305,24/01/30,32.1405,Ewallet,30.61,5.2"
"349-97-8902, Ugbowo,Benin,Member,Male,Food and beverages,57.89,2,5.789,24/02/26,121.569,Ewallet,115.78,8.9"
"421-95-9805,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,28.96,1,1.448,24/01/28,30.408,Credit card,28.96,6.2"
"277-35-5865,Ikoyi,Lagos,Member,Female,Food and beverages,98.97,9,44.5365,24/04/07,935.2665,Cash,890.73,6.7"
"789-23-8625, Ugbowo,Benin,Member,Male,Fashion accessories,93.22,3,13.983,24/04/02,293.643,Cash,279.66,7.2"
"284-54-4231,Ikoyi,Lagos,Member,Male,Sports and travel,80.93,1,4.0465,24/03/20,84.9765,Credit card,80.93,9"
"443-59-0061,Trans Amadi,Portharcourt,Member,Male,Food and beverages,67.45,10,33.725,24/03/07,708.225,Ewallet,674.5,4.2"
"509-29-3912,Trans Amadi,Portharcourt,Member,Female,Sports and travel,38.72,9,17.424,24/02/07,365.904,Ewallet,348.48,4.2"
"327-40-9673, Ugbowo,Benin,Member,Male,Sports and travel,72.6,6,21.78,24/03/12,457.38,Cash,435.6,6.9"
"840-19-2096,Ikoyi,Lagos,Member,Male,Electronic accessories,87.91,5,21.9775,24/03/27,461.5275,Ewallet,439.55,4.4"
"828-46-6863,Trans Amadi,Portharcourt,Member,Male,Food and beverages,98.53,6,29.559,24/04/07,620.739,Credit card,591.18,4"
"641-96-3695,Ikoyi,Lagos,Member,Female,Fashion accessories,43.46,6,13.038,24/02/12,273.798,Ewallet,260.76,8.5"
"420-97-3340,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,71.68,3,10.752,24/03/11,225.792,Credit card,215.04,9.2"
"436-54-4512,Trans Amadi,Portharcourt,Member,Female,Food and beverages,91.61,1,4.5805,24/03/31,96.1905,Cash,91.61,9.8"
"670-79-6321, Ugbowo,Benin,Member,Female,Home and lifestyle,94.59,7,33.1065,24/04/03,695.2365,Credit card,662.13,4.9"
"852-62-7105, Ugbowo,Benin,Normal,Female,Fashion accessories,83.25,10,41.625,24/03/23,874.125,Credit card,832.5,4.4"
"598-06-7312, Ugbowo,Benin,Member,Male,Fashion accessories,91.35,1,4.5675,24/03/31,95.9175,Cash,91.35,6.8"
"135-13-8269, Ugbowo,Benin,Member,Female,Food and beverages,78.88,2,7.888,24/03/18,165.648,Cash,157.76,9.1"
"816-57-2053,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,60.87,2,6.087,24/02/29,127.827,Ewallet,121.74,8.7"
"628-90-8624, Ugbowo,Benin,Member,Male,Health and beauty,82.58,10,41.29,24/03/22,867.09,Cash,825.8,5"
"856-66-2701,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,53.3,3,7.995,24/02/22,167.895,Ewallet,159.9,7.5"
"308-39-1707,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,12.09,1,0.6045,24/01/12,12.6945,Credit card,12.09,8.2"
"149-61-1929,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,64.19,10,32.095,24/03/04,673.995,Credit card,641.9,6.7"
"655-07-2265,Trans Amadi,Portharcourt,Normal,Male,Electronic accessories,78.31,3,11.7465,24/03/18,246.6765,Ewallet,234.93,5.4"
"589-02-8023,Trans Amadi,Portharcourt,Member,Male,Food and beverages,83.77,2,8.377,24/03/23,175.917,Credit card,167.54,7"
"420-04-7590, Ugbowo,Benin,Normal,Male,Home and lifestyle,99.7,3,14.955,24/04/08,314.055,Ewallet,299.1,4.7"
"182-88-2763, Ugbowo,Benin,Member,Male,Food and beverages,79.91,3,11.9865,24/03/19,251.7165,Credit card,239.73,5"
"188-55-0967, Ugbowo,Benin,Member,Male,Health and beauty,66.47,10,33.235,24/03/06,697.935,Credit card,664.7,5"
"610-46-4100,Trans Amadi,Portharcourt,Normal,Male,Health and beauty,28.95,7,10.1325,24/01/28,212.7825,Credit card,202.65,6"
"318-81-2368,Ikoyi,Lagos,Normal,Female,Electronic accessories,46.2,1,2.31,24/02/15,48.51,Cash,46.2,6.3"
"364-33-8584, Ugbowo,Benin,Member,Female,Food and beverages,17.63,5,4.4075,24/01/17,92.5575,Cash,88.15,8.5"
"665-63-9737, Ugbowo,Benin,Normal,Male,Fashion accessories,52.42,3,7.863,24/02/21,165.123,Ewallet,157.26,7.5"
"695-09-5146, Ugbowo,Benin,Member,Female,Food and beverages,98.79,3,14.8185,24/04/07,311.1885,Ewallet,296.37,6.4"
"155-45-3814,Ikoyi,Lagos,Member,Female,Electronic accessories,88.55,8,35.42,24/03/28,743.82,Ewallet,708.4,4.7"
"794-32-2436, Ugbowo,Benin,Member,Male,Electronic accessories,55.67,2,5.567,24/02/24,116.907,Ewallet,111.34,6"
"131-15-8856,Ikoyi,Lagos,Member,Female,Food and beverages,72.52,8,29.008,24/03/12,609.168,Credit card,580.16,4"
"273-84-2164,Ikoyi,Lagos,Member,Male,Electronic accessories,12.05,5,3.0125,24/01/12,63.2625,Ewallet,60.25,5.5"
"706-36-6154,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,19.36,9,8.712,24/01/19,182.952,Ewallet,174.24,8.7"
"778-89-7974,Ikoyi,Lagos,Normal,Male,Health and beauty,70.21,6,21.063,24/03/10,442.323,Cash,421.26,7.4"
"574-31-8277, Ugbowo,Benin,Member,Male,Fashion accessories,33.63,1,1.6815,24/02/02,35.3115,Cash,33.63,5.6"
"859-71-0933,Ikoyi,Lagos,Member,Female,Sports and travel,15.49,2,1.549,24/01/15,32.529,Cash,30.98,6.3"
"740-11-5257,Ikoyi,Lagos,Normal,Male,Electronic accessories,24.74,10,12.37,24/01/24,259.77,Cash,247.4,7.1"
"369-82-2676, Ugbowo,Benin,Normal,Male,Electronic accessories,75.66,5,18.915,24/03/15,397.215,Ewallet,378.3,7.8"
"563-47-4072, Ugbowo,Benin,Normal,Female,Health and beauty,55.81,6,16.743,24/02/24,351.603,Cash,334.86,9.9"
"742-04-5161,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,72.78,10,36.39,24/03/12,764.19,Cash,727.8,7.3"
"149-15-7606, Ugbowo,Benin,Member,Male,Sports and travel,37.32,9,16.794,24/02/06,352.674,Ewallet,335.88,5.1"
"133-77-3154, Ugbowo,Benin,Member,Male,Fashion accessories,60.18,4,12.036,24/02/29,252.756,Credit card,240.72,9.4"
"169-52-4504,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,15.69,3,2.3535,24/01/15,49.4235,Credit card,47.07,5.8"
"250-81-7186,Ikoyi,Lagos,Normal,Female,Electronic accessories,99.69,1,4.9845,24/04/08,104.6745,Credit card,99.69,8"
"562-12-5430,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,88.15,3,13.2225,24/03/28,277.6725,Ewallet,264.45,7.9"
"816-72-8853,Trans Amadi,Portharcourt,Member,Female,Sports and travel,27.93,5,6.9825,24/01/27,146.6325,Cash,139.65,5.9"
"491-38-3499,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,55.45,1,2.7725,24/02/24,58.2225,Credit card,55.45,4.9"
"322-02-2271, Ugbowo,Benin,Normal,Female,Sports and travel,42.97,3,6.4455,24/02/11,135.3555,Cash,128.91,9.3"
"842-29-4695,Ikoyi,Lagos,Member,Male,Sports and travel,17.14,7,5.999,24/01/17,125.979,Credit card,119.98,7.9"
"725-67-2480, Ugbowo,Benin,Member,Female,Fashion accessories,58.75,6,17.625,24/02/27,370.125,Credit card,352.5,5.9"
"641-51-2661,Ikoyi,Lagos,Member,Female,Food and beverages,87.1,10,43.55,24/03/27,914.55,Credit card,871,9.9"
"714-02-3114,Ikoyi,Lagos,Normal,Female,Sports and travel,98.8,2,9.88,24/04/07,207.48,Cash,197.6,7.7"
"518-17-2983,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,48.63,4,9.726,24/02/17,204.246,Ewallet,194.52,7.6"
"779-42-2410, Ugbowo,Benin,Member,Male,Food and beverages,57.74,3,8.661,24/02/26,181.881,Ewallet,173.22,7.7"
"190-14-3147, Ugbowo,Benin,Normal,Female,Health and beauty,17.97,4,3.594,24/01/17,75.474,Ewallet,71.88,6.4"
"408-66-6712,Ikoyi,Lagos,Member,Female,Health and beauty,47.71,6,14.313,24/02/16,300.573,Ewallet,286.26,4.4"
"679-22-6530, Ugbowo,Benin,Normal,Female,Sports and travel,40.62,2,4.062,24/02/09,85.302,Credit card,81.24,4.1"
"588-47-8641,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,56.04,10,28.02,24/02/25,588.42,Ewallet,560.4,4.4"
"642-61-4706, Ugbowo,Benin,Member,Male,Food and beverages,93.4,2,9.34,24/04/02,196.14,Cash,186.8,5.5"
"576-31-4774, Ugbowo,Benin,Normal,Female,Health and beauty,73.41,3,11.0115,24/03/13,231.2415,Ewallet,220.23,4"
"556-41-6224,Ikoyi,Lagos,Normal,Male,Health and beauty,33.64,8,13.456,24/02/02,282.576,Credit card,269.12,9.3"
"811-03-8790,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,45.48,10,22.74,24/02/14,477.54,Credit card,454.8,4.8"
"242-11-3142, Ugbowo,Benin,Member,Male,Fashion accessories,83.77,2,8.377,24/03/23,175.917,Cash,167.54,4.6"
"752-23-3760, Ugbowo,Benin,Member,Female,Sports and travel,64.08,7,22.428,24/03/04,470.988,Credit card,448.56,7.3"
"274-05-5470,Trans Amadi,Portharcourt,Member,Female,Food and beverages,73.47,4,14.694,24/03/13,308.574,Cash,293.88,6"
"648-94-3045,Ikoyi,Lagos,Normal,Male,Health and beauty,58.95,10,29.475,24/02/27,618.975,Ewallet,589.5,8.1"
"130-67-4723,Trans Amadi,Portharcourt,Member,Male,Food and beverages,48.5,6,14.55,24/02/17,305.55,Ewallet,291,9.4"
"528-87-5606, Ugbowo,Benin,Member,Female,Electronic accessories,39.48,1,1.974,24/02/08,41.454,Cash,39.48,6.5"
"320-85-2052, Ugbowo,Benin,Normal,Female,Sports and travel,34.81,1,1.7405,24/02/03,36.5505,Credit card,34.81,7"
"370-96-0655,Ikoyi,Lagos,Normal,Female,Fashion accessories,49.32,6,14.796,24/02/18,310.716,Ewallet,295.92,7.1"
"105-10-6182,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,21.48,2,2.148,24/01/21,45.108,Ewallet,42.96,6.6"
"510-79-0415, Ugbowo,Benin,Member,Female,Sports and travel,23.08,6,6.924,24/01/23,145.404,Ewallet,138.48,4.9"
"241-96-5076, Ugbowo,Benin,Member,Female,Home and lifestyle,49.1,2,4.91,24/02/18,103.11,Credit card,98.2,6.4"
"767-97-4650, Ugbowo,Benin,Member,Female,Sports and travel,64.83,2,6.483,24/03/04,136.143,Credit card,129.66,8"
"648-83-1321,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,63.56,10,31.78,24/03/03,667.38,Cash,635.6,4.3"
"173-57-2300,Ikoyi,Lagos,Member,Male,Sports and travel,72.88,2,7.288,24/03/12,153.048,Cash,145.76,6.1"
"305-03-2383,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,67.1,3,10.065,24/03/07,211.365,Cash,201.3,7.5"
"394-55-6384,Ikoyi,Lagos,Member,Female,Sports and travel,70.19,9,31.5855,24/03/10,663.2955,Cash,631.71,6.7"
"266-20-6657,Ikoyi,Lagos,Member,Male,Food and beverages,55.04,7,19.264,24/02/24,404.544,Ewallet,385.28,5.2"
"689-05-1884,Trans Amadi,Portharcourt,Member,Male,Health and beauty,48.63,10,24.315,24/02/17,510.615,Cash,486.3,8.8"
"196-01-2849,Ikoyi,Lagos,Member,Female,Fashion accessories,73.38,7,25.683,24/03/13,539.343,Cash,513.66,9.5"
"372-62-5264,Ikoyi,Lagos,Normal,Female,Food and beverages,52.6,9,23.67,24/02/21,497.07,Cash,473.4,7.6"
"800-09-8606,Trans Amadi,Portharcourt,Member,Female,Home and lifestyle,87.37,5,21.8425,24/03/27,458.6925,Cash,436.85,6.6"
"182-52-7000,Trans Amadi,Portharcourt,Member,Female,Sports and travel,27.04,4,5.408,24/01/27,113.568,Ewallet,108.16,6.9"
"826-58-8051, Ugbowo,Benin,Normal,Male,Home and lifestyle,62.19,4,12.438,24/03/02,261.198,Ewallet,248.76,4.3"
"868-06-0466,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,69.58,9,31.311,24/03/09,657.531,Credit card,626.22,7.8"
"751-41-9720,Ikoyi,Lagos,Normal,Male,Home and lifestyle,97.5,10,48.75,24/04/06,1023.75,Ewallet,975,8"
"626-43-7888,Ikoyi,Lagos,Normal,Female,Fashion accessories,60.41,8,24.164,24/02/29,507.444,Ewallet,483.28,9.6"
"176-64-7711, Ugbowo,Benin,Normal,Male,Food and beverages,32.32,3,4.848,24/02/01,101.808,Credit card,96.96,4.3"
"191-29-0321, Ugbowo,Benin,Member,Female,Fashion accessories,19.77,10,9.885,24/01/19,207.585,Credit card,197.7,5"
"729-06-2010, Ugbowo,Benin,Member,Male,Health and beauty,80.47,9,36.2115,24/03/20,760.4415,Cash,724.23,9.2"
"640-48-5028, Ugbowo,Benin,Member,Female,Home and lifestyle,88.39,9,39.7755,24/03/28,835.2855,Cash,795.51,6.3"
"186-79-9562, Ugbowo,Benin,Normal,Male,Health and beauty,71.77,7,25.1195,24/03/11,527.5095,Cash,502.39,8.9"
"834-45-5519, Ugbowo,Benin,Normal,Female,Electronic accessories,43,4,8.6,24/02/12,180.6,Ewallet,172,7.6"
"162-65-8559,Ikoyi,Lagos,Member,Male,Food and beverages,68.98,1,3.449,24/03/08,72.429,Cash,68.98,4.8"
"760-27-5490,Ikoyi,Lagos,Normal,Male,Fashion accessories,15.62,8,6.248,24/01/15,131.208,Ewallet,124.96,9.1"
"445-30-9252,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,25.7,3,3.855,24/01/25,80.955,Ewallet,77.1,6.1"
"786-94-2700,Trans Amadi,Portharcourt,Member,Male,Food and beverages,80.62,6,24.186,24/03/20,507.906,Cash,483.72,9.1"
"728-88-7867,Ikoyi,Lagos,Member,Female,Home and lifestyle,75.53,4,15.106,24/03/15,317.226,Ewallet,302.12,8.3"
"183-21-3799,Ikoyi,Lagos,Normal,Female,Electronic accessories,77.63,9,34.9335,24/03/17,733.6035,Ewallet,698.67,7.2"
"268-20-3585,Ikoyi,Lagos,Normal,Female,Health and beauty,13.85,9,6.2325,24/01/13,130.8825,Ewallet,124.65,6"
"735-32-9839,Ikoyi,Lagos,Member,Male,Fashion accessories,98.7,8,39.48,24/04/07,829.08,Ewallet,789.6,8.5"
"258-92-7466,Trans Amadi,Portharcourt,Normal,Female,Health and beauty,35.68,5,8.92,24/02/04,187.32,Credit card,178.4,6.6"
"857-16-3520,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,71.46,7,25.011,24/03/11,525.231,Ewallet,500.22,4.5"
"482-17-1179,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,11.94,3,1.791,24/01/11,37.611,Credit card,35.82,8.1"
"788-21-5741,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,45.38,3,6.807,24/02/14,142.947,Credit card,136.14,7.2"
"821-14-9046, Ugbowo,Benin,Member,Female,Fashion accessories,17.48,6,5.244,24/01/17,110.124,Credit card,104.88,6.1"
"418-05-0656, Ugbowo,Benin,Normal,Female,Fashion accessories,25.56,7,8.946,24/01/25,187.866,Cash,178.92,7.1"
"678-79-0726,Ikoyi,Lagos,Member,Female,Sports and travel,90.63,9,40.7835,24/03/30,856.4535,Cash,815.67,5.1"
"776-68-1096, Ugbowo,Benin,Normal,Male,Home and lifestyle,44.12,3,6.618,24/02/13,138.978,Credit card,132.36,7.9"
"592-46-1692,Ikoyi,Lagos,Member,Female,Food and beverages,36.77,7,12.8695,24/02/05,270.2595,Cash,257.39,7.4"
"434-35-9162, Ugbowo,Benin,Member,Male,Food and beverages,23.34,4,4.668,24/01/23,98.028,Ewallet,93.36,7.4"
"149-14-0304,Ikoyi,Lagos,Member,Female,Health and beauty,28.5,8,11.4,24/01/28,239.4,Cash,228,6.6"
"442-44-6497,Ikoyi,Lagos,Member,Male,Home and lifestyle,55.57,3,8.3355,24/02/24,175.0455,Credit card,166.71,5.9"
"174-64-0215, Ugbowo,Benin,Normal,Male,Sports and travel,69.74,10,34.87,24/03/09,732.27,Credit card,697.4,8.9"
"210-74-9613,Ikoyi,Lagos,Normal,Male,Fashion accessories,97.26,4,19.452,24/04/06,408.492,Ewallet,389.04,6.8"
"299-29-0180, Ugbowo,Benin,Member,Female,Home and lifestyle,52.18,7,18.263,24/02/21,383.523,Cash,365.26,9.3"
"247-11-2470,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,22.32,4,4.464,24/01/22,93.744,Credit card,89.28,4.4"
"635-28-5728,Trans Amadi,Portharcourt,Normal,Male,Health and beauty,56,3,8.4,24/02/25,176.4,Ewallet,168,4.8"
"756-49-0168,Trans Amadi,Portharcourt,Member,Male,Fashion accessories,19.7,1,0.985,24/01/19,20.685,Ewallet,19.7,9.5"
"438-23-1242, Ugbowo,Benin,Normal,Male,Electronic accessories,75.88,7,26.558,24/03/15,557.718,Ewallet,531.16,8.9"
"238-45-6950, Ugbowo,Benin,Member,Male,Food and beverages,53.72,1,2.686,24/02/22,56.406,Ewallet,53.72,6.4"
"607-65-2441,Ikoyi,Lagos,Member,Male,Health and beauty,81.95,10,40.975,24/03/21,860.475,Credit card,819.5,6"
"386-27-7606,Ikoyi,Lagos,Member,Female,Home and lifestyle,81.2,7,28.42,24/03/21,596.82,Credit card,568.4,8.1"
"137-63-5492,Ikoyi,Lagos,Normal,Male,Electronic accessories,58.76,10,29.38,24/02/27,616.98,Ewallet,587.6,9"
"197-77-7132, Ugbowo,Benin,Member,Male,Electronic accessories,91.56,8,36.624,24/03/31,769.104,Ewallet,732.48,6"
"805-86-0265,Trans Amadi,Portharcourt,Normal,Male,Home and lifestyle,93.96,9,42.282,24/04/02,887.922,Cash,845.64,9.8"
"733-29-1227,Ikoyi,Lagos,Normal,Male,Home and lifestyle,55.61,7,19.4635,24/02/24,408.7335,Cash,389.27,8.5"
"451-73-2711,Ikoyi,Lagos,Normal,Male,Food and beverages,84.83,1,4.2415,24/03/24,89.0715,Ewallet,84.83,8.8"
"373-14-0504,Trans Amadi,Portharcourt,Member,Female,Sports and travel,71.63,2,7.163,24/03/11,150.423,Ewallet,143.26,8.8"
"546-80-2899,Trans Amadi,Portharcourt,Member,Male,Home and lifestyle,37.69,2,3.769,24/02/06,79.149,Ewallet,75.38,9.5"
"345-68-9016,Ikoyi,Lagos,Member,Female,Sports and travel,31.67,8,12.668,24/01/31,266.028,Credit card,253.36,5.6"
"390-17-5806,Ikoyi,Lagos,Member,Female,Food and beverages,38.42,1,1.921,24/02/07,40.341,Cash,38.42,8.6"
"457-13-1708, Ugbowo,Benin,Member,Male,Fashion accessories,65.23,10,32.615,24/03/05,684.915,Credit card,652.3,5.2"
"664-14-2882,Ikoyi,Lagos,Member,Female,Home and lifestyle,10.53,5,2.6325,24/01/10,55.2825,Credit card,52.65,5.8"
"487-79-6868, Ugbowo,Benin,Member,Female,Home and lifestyle,12.29,9,5.5305,24/01/12,116.1405,Credit card,110.61,8"
"314-23-4520,Ikoyi,Lagos,Member,Male,Health and beauty,81.23,7,28.4305,24/03/21,597.0405,Cash,568.61,9"
"210-30-7976, Ugbowo,Benin,Member,Female,Fashion accessories,22.32,4,4.464,24/01/22,93.744,Ewallet,89.28,4.1"
"585-86-8361,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,27.28,5,6.82,24/01/27,143.22,Credit card,136.4,8.6"
"807-14-7833,Trans Amadi,Portharcourt,Member,Female,Electronic accessories,17.42,10,8.71,24/01/17,182.91,Ewallet,174.2,7"
"775-72-1988, Ugbowo,Benin,Normal,Male,Home and lifestyle,73.28,5,18.32,24/03/13,384.72,Ewallet,366.4,8.4"
"288-38-3758,Ikoyi,Lagos,Member,Female,Fashion accessories,84.87,3,12.7305,24/03/24,267.3405,Ewallet,254.61,7.4"
"652-43-6591,Trans Amadi,Portharcourt,Normal,Female,Fashion accessories,97.29,8,38.916,24/04/06,817.236,Credit card,778.32,6.2"
"785-96-0615, Ugbowo,Benin,Member,Female,Electronic accessories,35.74,8,14.296,24/02/04,300.216,Ewallet,285.92,4.9"
"406-46-7107,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,96.52,6,28.956,24/04/05,608.076,Cash,579.12,4.5"
"250-17-5703,Trans Amadi,Portharcourt,Member,Male,Food and beverages,18.85,10,9.425,24/01/18,197.925,Ewallet,188.5,5.6"
"156-95-3964,Trans Amadi,Portharcourt,Normal,Female,Food and beverages,55.39,4,11.078,24/02/24,232.638,Ewallet,221.56,8"
"842-40-8179, Ugbowo,Benin,Member,Female,Food and beverages,77.2,10,38.6,24/03/17,810.6,Credit card,772,5.6"
"525-09-8450, Ugbowo,Benin,Normal,Male,Electronic accessories,72.13,10,36.065,24/03/12,757.365,Credit card,721.3,4.2"
"410-67-1709,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,63.88,8,25.552,24/03/03,536.592,Ewallet,511.04,9.9"
"587-73-4862,Trans Amadi,Portharcourt,Member,Female,Health and beauty,10.69,5,2.6725,24/01/10,56.1225,Ewallet,53.45,7.6"
"787-87-2010,Trans Amadi,Portharcourt,Member,Male,Health and beauty,55.5,4,11.1,24/02/24,233.1,Credit card,222,6.6"
"593-14-4239, Ugbowo,Benin,Normal,Female,Home and lifestyle,95.46,8,38.184,24/04/04,801.864,Ewallet,763.68,4.7"
"801-88-0346,Ikoyi,Lagos,Normal,Female,Fashion accessories,76.06,3,11.409,24/03/16,239.589,Credit card,228.18,9.8"
"388-76-2555, Ugbowo,Benin,Normal,Male,Sports and travel,13.69,6,4.107,24/01/13,86.247,Cash,82.14,6.3"
"711-31-1234, Ugbowo,Benin,Normal,Female,Electronic accessories,95.64,4,19.128,24/04/04,401.688,Cash,382.56,7.9"
"886-54-6089,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,11.43,6,3.429,24/01/11,72.009,Cash,68.58,7.7"
"707-32-7409, Ugbowo,Benin,Member,Female,Sports and travel,95.54,4,19.108,24/04/04,401.268,Ewallet,382.16,4.5"
"759-98-4285,Ikoyi,Lagos,Member,Female,Health and beauty,85.87,7,30.0545,24/03/25,631.1445,Credit card,601.09,8"
"201-63-8275,Ikoyi,Lagos,Member,Female,Sports and travel,67.99,7,23.7965,24/03/07,499.7265,Ewallet,475.93,5.7"
"471-06-8611,Ikoyi,Lagos,Normal,Female,Food and beverages,52.42,1,2.621,24/02/21,55.041,Credit card,52.42,6.3"
"200-16-5952,Ikoyi,Lagos,Member,Male,Food and beverages,65.65,2,6.565,24/03/05,137.865,Cash,131.3,6"
"120-54-2248, Ugbowo,Benin,Normal,Female,Food and beverages,28.86,5,7.215,24/01/28,151.515,Credit card,144.3,8"
"102-77-2261,Ikoyi,Lagos,Member,Male,Health and beauty,65.31,7,22.8585,24/03/05,480.0285,Credit card,457.17,4.2"
"875-31-8302, Ugbowo,Benin,Normal,Male,Sports and travel,93.38,1,4.669,24/04/02,98.049,Cash,93.38,9.6"
"102-06-2002,Ikoyi,Lagos,Member,Male,Sports and travel,25.25,5,6.3125,24/01/25,132.5625,Cash,126.25,6.1"
"457-94-0464, Ugbowo,Benin,Member,Male,Electronic accessories,87.87,9,39.5415,24/03/27,830.3715,Ewallet,790.83,5.6"
"629-42-4133,Ikoyi,Lagos,Normal,Male,Health and beauty,21.8,8,8.72,24/01/21,183.12,Cash,174.4,8.3"
"534-53-3526,Trans Amadi,Portharcourt,Normal,Female,Sports and travel,94.76,4,18.952,24/04/03,397.992,Ewallet,379.04,7.8"
"307-04-2070,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,30.62,1,1.531,24/01/30,32.151,Credit card,30.62,4.1"
"468-99-7231,Ikoyi,Lagos,Normal,Female,Home and lifestyle,44.01,8,17.604,24/02/13,369.684,Cash,352.08,8.8"
"516-77-6464,Ikoyi,Lagos,Member,Female,Health and beauty,10.16,5,2.54,24/01/10,53.34,Ewallet,50.8,4.1"
"404-91-5964,Trans Amadi,Portharcourt,Normal,Male,Electronic accessories,74.58,7,26.103,24/03/14,548.163,Credit card,522.06,9"
"886-77-9084,Ikoyi,Lagos,Normal,Male,Electronic accessories,71.89,8,28.756,24/03/11,603.876,Ewallet,575.12,5.5"
"790-38-4466,Ikoyi,Lagos,Normal,Female,Health and beauty,10.99,5,2.7475,24/01/10,57.6975,Credit card,54.95,9.3"
"704-10-4056,Ikoyi,Lagos,Member,Male,Health and beauty,60.47,3,9.0705,24/02/29,190.4805,Credit card,181.41,5.6"
"497-37-6538,Trans Amadi,Portharcourt,Normal,Male,Sports and travel,58.91,7,20.6185,24/02/27,432.9885,Ewallet,412.37,9.7"
"651-96-5970,Trans Amadi,Portharcourt,Normal,Male,Fashion accessories,46.41,1,2.3205,24/02/15,48.7305,Credit card,46.41,4"
"400-80-4065,Ikoyi,Lagos,Member,Male,Health and beauty,68.55,4,13.71,24/03/08,287.91,Credit card,274.2,9.2"
"744-16-7898, Ugbowo,Benin,Normal,Female,Home and lifestyle,97.37,10,48.685,24/04/06,1022.385,Credit card,973.7,4.9"
"263-12-5321,Trans Amadi,Portharcourt,Member,Male,Electronic accessories,92.6,7,32.41,24/04/01,680.61,Credit card,648.2,9.3"
"702-72-0487,Trans Amadi,Portharcourt,Normal,Female,Electronic accessories,46.61,2,4.661,24/02/15,97.881,Credit card,93.22,6.6"
"605-83-1050, Ugbowo,Benin,Normal,Male,Fashion accessories,27.18,2,2.718,24/01/27,57.078,Ewallet,54.36,4.3"
"443-60-9639,Ikoyi,Lagos,Member,Female,Home and lifestyle,60.87,1,3.0435,24/02/29,63.9135,Cash,60.87,5.5"
"864-24-7918,Trans Amadi,Portharcourt,Member,Female,Sports and travel,24.49,10,12.245,24/01/24,257.145,Cash,244.9,8.1"
"359-94-5395, Ugbowo,Benin,Normal,Male,Health and beauty,92.78,1,4.639,24/04/01,97.419,Credit card,92.78,9.8"
"401-09-4232,Ikoyi,Lagos,Member,Male,Home and lifestyle,86.69,5,21.6725,24/03/26,455.1225,Ewallet,433.45,9.4"
"751-15-6198, Ugbowo,Benin,Normal,Male,Sports and travel,23.01,6,6.903,24/01/23,144.963,Ewallet,138.06,7.9"
"324-41-6833,Ikoyi,Lagos,Member,Female,Electronic accessories,30.2,8,12.08,24/01/30,253.68,Ewallet,241.6,5.1"
"474-33-8305,Ikoyi,Lagos,Member,Male,Fashion accessories,67.39,7,23.5865,24/03/07,495.3165,Ewallet,471.73,6.9"
"759-29-9521,Trans Amadi,Portharcourt,Member,Female,Fashion accessories,48.96,9,22.032,24/02/17,462.672,Cash,440.64,8"
"831-81-6575, Ugbowo,Benin,Member,Female,Electronic accessories,75.59,9,34.0155,24/03/15,714.3255,Cash,680.31,8"
"220-68-6701,Trans Amadi,Portharcourt,Normal,Female,Home and lifestyle,77.47,4,15.494,24/03/17,325.374,Cash,309.88,4.2"
"618-34-8551,Trans Amadi,Portharcourt,Normal,Female,Sports and travel,93.18,2,9.318,24/04/02,195.678,Credit card,186.36,8.5"
